[2024-10-20 09:44:48] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-20 09:44:48] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-20 09:44:48] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-20 09:44:50] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-20 09:44:50] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-20 09:44:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-20 09:44:50] [class-ss-setup-task.php:33] Creating archive directory: D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488\
[2024-10-20 09:44:50] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif?simply_static_page=906
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:103] Filesize: 866 bytes
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/gif
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d18e8e74a-8AEIKw.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:46:54] [class-ss-page.php:119] Checking Content Identical:6342367c93c82da1b9c620e97c84a389cc43d96d===. Value: FALSE
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-includes/js/zxcvbn-async.min.js
[2024-10-20 09:46:54] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 915
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d18e99503-YY4KOM.tmp
[2024-10-20 09:46:54] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-includes/js/zxcvbn-async.min.js?simply_static_page=907
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-includes/js/zxcvbn-async.min.js?simply_static_page=907
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:103] Filesize: 351 bytes
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/zxcvbn-async.min.js
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d18e99503-YY4KOM.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-includes/js/zxcvbn-async.min.js
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:46:54] [class-ss-page.php:119] Checking Content Identical:45d70af2ab1d5d4ff738afc052758a0242f31a00===. Value: FALSE
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-admin/js/password-strength-meter.min.js
[2024-10-20 09:46:54] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 915
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d18e9ff03-gPGyQG.tmp
[2024-10-20 09:46:54] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-admin/js/password-strength-meter.min.js?simply_static_page=908
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-admin/js/password-strength-meter.min.js?simply_static_page=908
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:103] Filesize: 1123 bytes
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:233] New filename for static page: /wp-admin/js/password-strength-meter.min.js
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d18e9ff03-gPGyQG.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-admin/js/password-strength-meter.min.js
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:46:54] [class-ss-page.php:119] Checking Content Identical:f0d35678945439784d91ded2f48936c0396095dc===. Value: FALSE
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js
[2024-10-20 09:46:54] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 915
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d18ea8741-zDfqYp.tmp
[2024-10-20 09:46:54] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?simply_static_page=909
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?simply_static_page=909
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:103] Filesize: 2030 bytes
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d18ea8741-zDfqYp.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:46:54] [class-ss-page.php:119] Checking Content Identical:0dd7a4df92ee184351dc6fa1054eb3bfcbc12c0d===. Value: FALSE
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js
[2024-10-20 09:46:54] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 915
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d18eaea2a-17woUx.tmp
[2024-10-20 09:46:54] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?simply_static_page=910
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?simply_static_page=910
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:103] Filesize: 132 bytes
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d18eaea2a-17woUx.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:46:54] [class-ss-page.php:119] Checking Content Identical:262eaa09e0e98826ac566736d34828bdd79d36ad===. Value: FALSE
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%3Fsimply_static_page%3D829&reauth=1
[2024-10-20 09:46:54] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 915
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%3Fsimply_static_page%3D829&reauth=1
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/category/uncategorized/
[2024-10-20 09:46:54] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 915
[2024-10-20 09:46:54] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d18eb8d28-sM9Xfk.tmp
[2024-10-20 09:46:54] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/category/uncategorized/?simply_static_page=912
[2024-10-20 09:46:54] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/category/uncategorized/?simply_static_page=912
[2024-10-20 09:46:56] [class-ss-url-fetcher.php:103] Filesize: 178063 bytes
[2024-10-20 09:46:56] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-10-20 09:46:56] [class-ss-url-fetcher.php:233] New filename for static page: /category/uncategorized/index.html
[2024-10-20 09:46:56] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d18eb8d28-sM9Xfk.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/category/uncategorized/index.html
[2024-10-20 09:46:56] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:46:56] [class-ss-fetch-urls-task.php:159] Adding 103 URLs to the queue
[2024-10-20 09:46:56] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:46:56] [class-ss-page.php:119] Checking Content Identical:ecaf477d315863308126af55e11a98fdb3db2d02===. Value: FALSE
[2024-10-20 09:46:56] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/author/abdallah/
[2024-10-20 09:46:56] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 915
[2024-10-20 09:46:56] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:46:56] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d19026bba-o4RlSd.tmp
[2024-10-20 09:46:56] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/author/abdallah/?simply_static_page=913
[2024-10-20 09:46:56] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/author/abdallah/?simply_static_page=913
[2024-10-20 09:46:57] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-10-20 09:46:57] [class-ss-url-fetcher.php:119] http_status_code: 302 | content_type: text/html; charset=UTF-8
[2024-10-20 09:46:57] [class-ss-url-fetcher.php:147] We weren't able to establish a filename; deleting temp file
[2024-10-20 09:46:57] [class-ss-fetch-urls-task.php:204] redirect_url: http://localhost/wordpress/user/abdallah/
[2024-10-20 09:46:57] [class-ss-fetch-urls-task.php:231] Redirect URL is on the same domain; adding the URL to the queue
[2024-10-20 09:46:57] [class-ss-fetch-urls-task.php:243] Creating a redirect page
[2024-10-20 09:46:57] [class-ss-url-fetcher.php:233] New filename for static page: /author/abdallah/index.html
[2024-10-20 09:46:57] [class-ss-page.php:119] Checking Content Identical:fe391edc8524e30a9a193059e66b2188d631d512===. Value: FALSE
[2024-10-20 09:46:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-json/wp/v2/posts/5015
[2024-10-20 09:46:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 915
[2024-10-20 09:46:57] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://localhost/wordpress/wp-json/wp/v2/posts/5015
[2024-10-20 09:46:57] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-10-20 09:46:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-json/wp/v2/posts/1
[2024-10-20 09:46:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 915
[2024-10-20 09:46:57] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://localhost/wordpress/wp-json/wp/v2/posts/1
[2024-10-20 09:46:57] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-10-20 09:46:57] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 900 of 915 pages/files
[2024-10-20 09:46:57] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-10-20 09:46:57] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-10-20 09:46:57] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-10-20 09:46:57] [class-ss-fetch-urls-task.php:69] Total pages: 918; Pages remaining: 3
[2024-10-20 09:46:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/category/uncategorized/feed/
[2024-10-20 09:46:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 918
[2024-10-20 09:46:57] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:46:57] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d1912a102-k7enQk.tmp
[2024-10-20 09:46:57] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/category/uncategorized/feed/?simply_static_page=916
[2024-10-20 09:46:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/category/uncategorized/feed/?simply_static_page=916
[2024-10-20 09:46:58] [class-ss-url-fetcher.php:103] Filesize: 2328 bytes
[2024-10-20 09:46:58] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/rss+xml; charset=UTF-8
[2024-10-20 09:46:58] [class-ss-url-fetcher.php:233] New filename for static page: /category/uncategorized/feed/index.xml
[2024-10-20 09:46:58] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d1912a102-k7enQk.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/category/uncategorized/feed/index.xml
[2024-10-20 09:46:58] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:46:58] [class-ss-fetch-urls-task.php:159] Adding 8 URLs to the queue
[2024-10-20 09:46:58] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:46:58] [class-ss-page.php:119] Checking Content Identical:22039ce738df71c6f4990c845c7845da4dc9ef1c===. Value: FALSE
[2024-10-20 09:46:58] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-json/wp/v2/categories/1
[2024-10-20 09:46:58] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 918
[2024-10-20 09:46:58] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://localhost/wordpress/wp-json/wp/v2/categories/1
[2024-10-20 09:46:58] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-10-20 09:46:58] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/user/abdallah/
[2024-10-20 09:46:58] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 918
[2024-10-20 09:46:58] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:46:58] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d19224afc-Cqr8Pv.tmp
[2024-10-20 09:46:58] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/user/abdallah/?simply_static_page=918
[2024-10-20 09:46:58] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/user/abdallah/?simply_static_page=918
[2024-10-20 09:46:59] [class-ss-url-fetcher.php:103] Filesize: 182918 bytes
[2024-10-20 09:46:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-10-20 09:46:59] [class-ss-url-fetcher.php:233] New filename for static page: /user/abdallah/index.html
[2024-10-20 09:46:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d19224afc-Cqr8Pv.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/user/abdallah/index.html
[2024-10-20 09:46:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:46:59] [class-ss-fetch-urls-task.php:159] Adding 101 URLs to the queue
[2024-10-20 09:46:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:46:59] [class-ss-page.php:119] Checking Content Identical:a37e812d905bd6dafa6da7afa2efd82be13a5e53===. Value: FALSE
[2024-10-20 09:46:59] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 915 of 918 pages/files
[2024-10-20 09:46:59] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-10-20 09:46:59] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-10-20 09:46:59] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-10-20 09:46:59] [class-ss-fetch-urls-task.php:69] Total pages: 920; Pages remaining: 2
[2024-10-20 09:46:59] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/ultimate-member/assets/img/default_avatar.jpg
[2024-10-20 09:46:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 920
[2024-10-20 09:46:59] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:46:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d1938468e-bxM4nH.tmp
[2024-10-20 09:46:59] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/ultimate-member/assets/img/default_avatar.jpg?simply_static_page=919
